SKU,Nombre,Archivo_xlsx
"1791","KIT DE INSTALACION DE EVAPORADOR, INCLUYE: ACCESORIOS PARA LA INSTALACION, SOLDADURA, GAS REFRIGERANTE, NITROGENO, AGENTE DE LIMPIEZA, FILTRO DESHIDRATADOR","SERVICIOS.xlsx"
"1961","KIT DE INSTALACION PARA COMPRESOR PARA REFRIGERADOR TIPO VITRI","SERVICIOS.xlsx"
"1886","KIT DE REEMPLAZO PARA CONVERSION DE REFRIGERADOR DIGITAL A ANALOGO. INCLUYE: TERMOSTATO PARA CONTROL DE TEMPERATURA, RELOJ DE DESHIELO, BIMETAL, CABLES, TERMINALES, Y VENTILADORES","SERVICIOS.xlsx"
"1834","LAVADORA AUTOMATICA DE RELOJ MARCA MAYTAG 20KG 110V MOD: MAV7580EWW REP.","SERVICIOS.xlsx"
"1856","LLAVE ANGULAR SIN CONTRATUERCA DICA","SERVICIOS.xlsx"
"2006","LLAVE INDIVIDUAL PARA FREGADERO TAURO CROMO 7F RUGO","SERVICIOS.xlsx"
"901","LUMINARIA LED 120V/20W","SERVICIOS.xlsx"
"1973","M2 DE COLOCACION DE VITROPISO 40X40CM INCLUYE MATERIAL Y MANO DE OBRA","SERVICIOS.xlsx"
"1835","M2 DE DEMOLICION DE VITROPISO","SERVICIOS.xlsx"
"1851","M2 DE FABRICACION DE MURO DE TABLAROCA A DOS CARAS CON POSTE Y CANAL DE 2 1/2"" CAL. 26","SERVICIOS.xlsx"
"934","MAMPARAS PARA SANITARIO CON PUERTA DE 60X1.4M DE ALUMINIO CON MELAMINA, MATERIAL Y MANO DE OBRA","SERVICIOS.xlsx"
"1775","MANGUERA DE 50 CM 1/2X7/8""","SERVICIOS.xlsx"
"371","METRO DE CABLE CALIBRE 10 THW VERDE PARA TIERRA FISICA","SERVICIOS.xlsx"
"1877","METRO LINEAL DE DRENAJE","SERVICIOS.xlsx"
"123321312","MIGITORIO MOJAVE SECO BLANCO","SERVICIOS.xlsx"
"12321321","MINISPLIT DUVENTUS CLASSIC, FRIO/CALOR, 2 TON, 220V","SERVICIOS.xlsx"
"3089","MOTOR ELECTRICO PARA LAVADORA MAYTAG 110V 1/3HP","SERVICIOS.xlsx"
"1850","MOTOR VENTILADOR PARA CONDENSADOR DE REFRIGERADOR 110V","SERVICIOS.xlsx"
"1854","MOTOR VENTILADOR PARA EVAPORADOR DE REFRIGERADOR TIPO VITRINA MARCA IMBERA, 110V/60HZ","SERVICIOS.xlsx"
"LAVIS","PERILLA DE CONTROL DE TEMPERATURA PARA REFRIGERADOR MABE","SERVICIOS.xlsx"
"1956","POLEA TENSORA PARA BANDA","SERVICIOS.xlsx"
"1769","RECARGA DE GAS PARA REFRIGERADOR TIPO VITRINA","SERVICIOS.xlsx"
"1880","RECTIFICACION DE TAPADERAS Y ROTOR DE MOTOR ELECTRICO 1/2HP","SERVICIOS.xlsx"
"1858","REEMPLAZO DE TERMINALES Y PROTECCION TERMICA A REFRIGERADOR TIPO VITRINA (1858)","SERVICIOS.xlsx"
"1736","REFRIGERADOR TIPO MINIBAR ATVIO","SERVICIOS.xlsx"
"1894","REFRLECTOR DE LED 150W 17800 LM 34CM","SERVICIOS.xlsx"
"4177","REGISTRO DE 8X8"" CON TAPA Y FOTOCELDA","SERVICIOS.xlsx"
"1737","REJILLAS DE INYECCION PERIMETRALES DE 10X80CM EN COLOR BLANCO","SERVICIOS.xlsx"
"123154","REPARACION DE LAVADORA MAYTAG 27KG","SERVICIOS.xlsx"
"1959","REPARACION DE TARJETA ELECTRONICA","SERVICIOS.xlsx"
"1795","REPARACION DE TARJETA ELECTRONICA DE AIRE ACONDICIONADO TIPO MINISPLIT","SERVICIOS.xlsx"
"LAVU","RESISTENCIA ELECTRICA 220V PARA SECADORA MARCA SAMSUNG","SERVICIOS.xlsx"
"125","RESISTENCIA PARA REFRIGERADOR MABE 50CM","SERVICIOS.xlsx"
"2001","REUBICACION DE AIRE ACONDICIONADO TIPO MINISPLIT DE 1 TON","SERVICIOS.xlsx"
"1831","SALIDA HIDROSANITARIAS","SERVICIOS.xlsx"
"2044","SENSORES DE SECADORA MABE","SERVICIOS.xlsx"
"1878","SERVICIO DE MANTENIMIENTO A LAVADORA TIPO CENTRO DE LAVADO WESTINGHOUSE, LIMPIEZA GENERAL, SERVICIO A TRANSMISION, MOTOR, CAMBIO DE SELLOS, BALEROS .","SERVICIOS.xlsx"
"1958","SERVICIO DE MANTENIMIENTO A SECADORA TIPO CENTRO DE LAVADO","SERVICIOS.xlsx"
"1409","SERVICIO DE MANTENIMIENTO DE AIRE ACONDICIONADO TIPO MINISPLIT","SERVICIOS.xlsx"
"1776","SERVICIO PREVENTIDO A MINISPLIT MIRAGE 1.5 TON","SERVICIOS.xlsx"
"1755","SERVICIO PREVENTIVO A EQUIPO DE AC 3 TON MARCA YORK","SERVICIOS.xlsx"
"1857","SOPORTE DE TINA PARA LAVADORA SAMSUNG FRONTAL","SERVICIOS.xlsx"
"1637","SUSPENSION PARA LAVADORA WHIRLPOOL DIGITAL ORIGINAL","SERVICIOS.xlsx"
"1891","SWITCH DE PUERTA PARA LAVADORA DAEWOO","SERVICIOS.xlsx"
"WR03F04507","TARJETA DE CONTROL PARA REFRIGERADOR MABE SIRUS 500","SERVICIOS.xlsx"
"1740","TARJETA ELECTRONICA DE CONTROL PARA REFRIGERADOR MABE","SERVICIOS.xlsx"
"145","TARJETA ELECTRONICA PARA AIRE ACONDICIONADO TIPO MINISPLIT MARCA UA","SERVICIOS.xlsx"
"3090","TAZA FLUX NAO ALT CONF 17"" BLANCO HELVEX","SERVICIOS.xlsx"
"2041","TERMICO DE 2X40 AMPS","SERVICIOS.xlsx"
"1284","TERMOSTATO DIGITAL PARA AIRE ACONDICIONADO","SERVICIOS.xlsx"
"612","TRAMO DE TUBO CONDUIT DE 3/4"" Y CONECTORES","SERVICIOS.xlsx"
"2177","TRANSFORMADOR DE VOLTAJE DE 220V A 24V","SERVICIOS.xlsx"
"1888","VALVULA DE ENTRADA DE AGUA PARA LAVADORA SPEED QUEEN NO. PARTE: 33090167H","SERVICIOS.xlsx"
"XAXA","VENTE","SERVICIOS.xlsx"
"1972","SENSOR MAGNETICO P/VITRINA","VITRINAS.xlsx"
"1650","SWITCH MAGNETICO PUERTA C/SENSOR 1POLO 1 TIRO","VITRINAS.xlsx"
"1649","SWITCH PUERTA VITRINA 19MM 1 POL 1 TIR","VITRINAS.xlsx"
"2053","TARJETA UNIVERSAL PARA REFRIGERADOR TIPO VITRINA","VITRINAS.xlsx"
"2243","TERMOSTATO DIGITAL VITRINA TREF-G01","VITRINAS.xlsx"
